q_num,q_id,subject,correct_answer,is_comprehension,paper_id,date,year,month,day,shift,question_img_path,option1_path,option2_path,option3_path,option4_path
98,69817731155,Mathematics,1,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q098_69817731155/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q098_69817731155/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q098_69817731155/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q098_69817731155/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q098_69817731155/option4.png
99,69817731156,Mathematics,3,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q099_69817731156/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q099_69817731156/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q099_69817731156/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q099_69817731156/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q099_69817731156/option4.png
100,69817731157,Mathematics,2,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q100_69817731157/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q100_69817731157/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q100_69817731157/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q100_69817731157/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q100_69817731157/option4.png
101,69817731158,Mathematics,1,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q101_69817731158/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q101_69817731158/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q101_69817731158/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q101_69817731158/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q101_69817731158/option4.png
102,69817731159,Mathematics,4,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q102_69817731159/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q102_69817731159/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q102_69817731159/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q102_69817731159/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q102_69817731159/option4.png
103,69817731160,Mathematics,2,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q103_69817731160/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q103_69817731160/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q103_69817731160/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q103_69817731160/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q103_69817731160/option4.png
104,69817731161,Mathematics,3,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q104_69817731161/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q104_69817731161/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q104_69817731161/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q104_69817731161/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q104_69817731161/option4.png
105,69817731162,Mathematics,3,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q105_69817731162/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q105_69817731162/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q105_69817731162/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q105_69817731162/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q105_69817731162/option4.png
106,69817731163,Mathematics,2,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q106_69817731163/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q106_69817731163/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q106_69817731163/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q106_69817731163/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q106_69817731163/option4.png
107,69817731164,Mathematics,1,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q107_69817731164/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q107_69817731164/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q107_69817731164/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q107_69817731164/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q107_69817731164/option4.png
108,69817731165,Mathematics,4,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q108_69817731165/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q108_69817731165/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q108_69817731165/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q108_69817731165/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q108_69817731165/option4.png
109,69817731166,Mathematics,2,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q109_69817731166/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q109_69817731166/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q109_69817731166/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q109_69817731166/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q109_69817731166/option4.png
110,69817731167,Mathematics,3,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q110_69817731167/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q110_69817731167/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q110_69817731167/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q110_69817731167/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q110_69817731167/option4.png
111,69817731168,Mathematics,1,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q111_69817731168/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q111_69817731168/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q111_69817731168/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q111_69817731168/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q111_69817731168/option4.png
112,69817731169,Mathematics,4,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q112_69817731169/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q112_69817731169/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q112_69817731169/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q112_69817731169/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q112_69817731169/option4.png
113,69817731170,Mathematics,2,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q113_69817731170/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q113_69817731170/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q113_69817731170/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q113_69817731170/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q113_69817731170/option4.png
114,69817731171,Mathematics,3,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q114_69817731171/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q114_69817731171/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q114_69817731171/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q114_69817731171/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q114_69817731171/option4.png
115,69817731172,Mathematics,3,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q115_69817731172/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q115_69817731172/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q115_69817731172/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q115_69817731172/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q115_69817731172/option4.png
116,69817731173,Mathematics,2,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q116_69817731173/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q116_69817731173/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q116_69817731173/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q116_69817731173/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q116_69817731173/option4.png
117,69817731174,Mathematics,3,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q117_69817731174/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q117_69817731174/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q117_69817731174/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q117_69817731174/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q117_69817731174/option4.png
118,69817731175,Mathematics,2,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q118_69817731175/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q118_69817731175/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q118_69817731175/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q118_69817731175/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q118_69817731175/option4.png
119,69817731176,Mathematics,3,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q119_69817731176/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q119_69817731176/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q119_69817731176/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q119_69817731176/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q119_69817731176/option4.png
120,69817731177,Mathematics,4,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q120_69817731177/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q120_69817731177/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q120_69817731177/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q120_69817731177/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Mathematics/2025-Jan-20-Shift2_Q120_69817731177/option4.png
121,69817731178,Science,1,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q121_69817731178/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q121_69817731178/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q121_69817731178/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q121_69817731178/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q121_69817731178/option4.png
122,69817731179,Science,2,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q122_69817731179/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q122_69817731179/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q122_69817731179/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q122_69817731179/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q122_69817731179/option4.png
123,69817731180,Science,4,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q123_69817731180/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q123_69817731180/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q123_69817731180/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q123_69817731180/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q123_69817731180/option4.png
124,69817731181,Science,4,False,2025-Jan-20-Shift2,20 Jan 2025,2025,Jan,20,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q124_69817731181/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q124_69817731181/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q124_69817731181/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q124_69817731181/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2025-Jan-20-Shift2_Q124_69817731181/option4.png
